gene_id	chromosome	start	end	strand	gene_name
TRR-CCT1-1	chr17	75033906	75033978	+	TRR-CCT1-1
TRR-CCT2-1	chr17	75034431	75034503	-	TRR-CCT2-1
TRR-TCG3-1	chr17	75035113	75035185	+	TRR-TCG3-1
ATP5PD	chr17	75038863	75046969	-	ATP5PD
RN7SL573P	chr17	75041763	75041951	+	RN7SL573P
TRIM80P	chr17	75074306	75079549	+	TRIM80P
SLC16A5	chr17	75087385	75110149	+	SLC16A5
ARMC7	chr17	75109969	75130272	+	ARMC7
NT5C	chr17	75130228	75131742	-	NT5C
JPT1	chr17	75135243	75154512	-	JPT1
LOC107985034	chr17	75136250	75149033	+	LOC107985034
SUMO2	chr17	75165586	75182959	-	SUMO2
NUP85	chr17	75205679	75235758	+	NUP85
GGA3	chr17	75236599	75262363	-	GGA3
MRPS7	chr17	75261879	75266376	+	MRPS7
MIF4GD	chr17	75266228	75271292	-	MIF4GD
MIF4GD-DT	chr17	75271299	75273895	+	MIF4GD-DT
SLC25A19	chr17	75272992	75289433	-	SLC25A19
LOC124904059	chr17	75295519	75297879	+	LOC124904059
GRB2	chr17	75318076	75405678	-	GRB2
RPL36AP7	chr17	75338800	75339212	+	RPL36AP7
LOC124904060	chr17	75394063	75395412	+	LOC124904060
RNU6-938P	chr17	75409086	75409188	-	RNU6-938P
TMEM94	chr17	75456635	75500452	+	TMEM94
CASKIN2	chr17	75500261	75515537	-	CASKIN2
TSEN54	chr17	75516528	75524735	+	TSEN54
LLGL2	chr17	75525002	75575209	+	LLGL2
MYO15B	chr17	75587800	75626849	+	MYO15B
RECQL5	chr17	75626854	75667154	-	RECQL5
SMIM5	chr17	75633434	75641406	+	SMIM5
SMIM6	chr17	75646251	75647974	+	SMIM6
LOC107985013	chr17	75650636	75658858	+	LOC107985013
SAP30BP	chr17	75667338	75708059	+	SAP30BP
SAP30BP-AS1	chr17	75683543	75684799	-	SAP30BP-AS1
ITGB4	chr17	75721459	75757818	+	ITGB4
GALK1	chr17	75751469	75765192	-	GALK1
H3-3B	chr17	75776434	75779779	-	H3-3B
UNK	chr17	75784806	75825799	+	UNK
UNC13D	chr17	75827225	75844404	-	UNC13D
WBP2	chr17	75845699	75856436	-	WBP2
TRIM47	chr17	75874164	75878581	-	TRIM47
TRIM65	chr17	75879537	75896951	-	TRIM65
MRPL38	chr17	75898644	75904884	-	MRPL38
FBF1	chr17	75909574	75941042	-	FBF1
ACOX1	chr17	75941507	75979166	-	ACOX1
TEN1-CDK3	chr17	75979217	76005999	+	TEN1-CDK3
TEN1	chr17	75979240	76000586	+	TEN1
LOC124904061	chr17	75998672	76000560	-	LOC124904061
CDK3	chr17	76000855	76005998	+	CDK3
EVPL	chr17	76006845	76027306	-	EVPL
SRP68	chr17	76038785	76072517	-	SRP68
GALR2	chr17	76071962	76077537	+	GALR2
ZACN	chr17	76079182	76082806	+	ZACN
EXOC7	chr17	76081016	76103787	-	EXOC7
LOC101928447	chr17	76119229	76132520	-	LOC101928447
FOXJ1	chr17	76136333	76141245	-	FOXJ1
RNF157-AS1	chr17	76140556	76154648	+	RNF157-AS1
RNF157	chr17	76142474	76240493	-	RNF157
ATP5MGP6	chr17	76202526	76202796	-	ATP5MGP6
ATF4P3	chr17	76225665	76227086	-	ATF4P3
LOC105371896	chr17	76240862	76265081	-	LOC105371896
UBALD2	chr17	76265348	76271298	+	UBALD2
QRICH2	chr17	76274049	76310964	-	QRICH2
PRPSAP1	chr17	76309478	76354198	-	PRPSAP1
LOC124904120	chr17	76324196	76324299	+	LOC124904120
RNU6-24P	chr17	76337316	76337419	+	RNU6-24P
HMGN2P43	chr17	76345729	76346281	+	HMGN2P43
SPHK1	chr17	76383204	76387855	+	SPHK1
UBE2O	chr17	76389456	76453152	-	UBE2O
RPL7P49	chr17	76430351	76431144	-	RPL7P49
AANAT	chr17	76453351	76470117	+	AANAT
RHBDF2	chr17	76470893	76501427	-	RHBDF2
CYGB	chr17	76527356	76551193	-	CYGB
PRCD	chr17	76527586	76553580	+	PRCD
SNHG16	chr17	76557764	76565348	+	SNHG16
SNORD1C	chr17	76558790	76558869	+	SNORD1C
SNORD1B	chr17	76561108	76561193	+	SNORD1B
SNORD1A	chr17	76561633	76561706	+	SNORD1A
ST6GALNAC2	chr17	76565377	76585860	-	ST6GALNAC2
LOC122455342	chr17	76568797	76569648	-	LOC122455342
ST6GALNAC1	chr17	76617407	76643757	-	ST6GALNAC1
PTMAP13	chr17	76651409	76652085	-	PTMAP13
RNU6-227P	chr17	76656316	76656418	+	RNU6-227P
LOC105274304	chr17	76671928	76673658	+	LOC105274304
MXRA7	chr17	76672551	76710965	-	MXRA7
RNY4P36	chr17	76703632	76703727	-	RNY4P36
JMJD6	chr17	76712836	76726606	-	JMJD6
METTL23	chr17	76726041	76733881	+	METTL23
SRSF2	chr17	76734115	76737411	-	SRSF2
MFSD11	chr17	76736634	76803805	+	MFSD11
RNU6-97P	chr17	76752912	76753013	+	RNU6-97P
LINC02080	chr17	76799044	76807102	+	LINC02080
LOC107985089	chr17	76822940	76835327	+	LOC107985089
LINC00868	chr17	76856166	76861836	+	LINC00868
MGAT5B	chr17	76868404	76950393	+	MGAT5B
LOC105371899	chr17	76950474	76969199	-	LOC105371899
SNHG20	chr17	77088643	77094986	+	SNHG20
SEC14L1	chr17	77088685	77217101	+	SEC14L1
SCARNA16	chr17	77089307	77089493	+	SCARNA16
LOC105371901	chr17	77123747	77141439	-	LOC105371901
RNU4-47P	chr17	77152561	77152674	-	RNU4-47P
CYCSP40	chr17	77199301	77199543	-	CYCSP40
LACAT1	chr17	77253814	77259345	+	LACAT1
SEPTIN9-DT	chr17	77273784	77281897	-	SEPTIN9-DT
SEPTIN9	chr17	77281499	77500596	+	SEPTIN9
LOC124904062	chr17	77387380	77388752	-	LOC124904062
LOC112268199	chr17	77417184	77435374	-	LOC112268199
LOC112268198	chr17	77444917	77447165	+	LOC112268198
LOC105371903	chr17	77456538	77460892	-	LOC105371903
LOC400622	chr17	77527001	77536598	+	LOC400622
LOC100507351	chr17	77546941	77565024	+	LOC100507351
LOC124904103	chr17	77558746	77565894	-	LOC124904103
LOC107985079	chr17	77666978	77680754	+	LOC107985079
LINC01987	chr17	77722872	77728559	-	LINC01987
LOC105371908	chr17	77797656	77840638	-	LOC105371908
LINC01973	chr17	77879001	77884087	-	LINC01973
LOC107985087	chr17	77888550	77893843	-	LOC107985087
RNU1-80P	chr17	77920098	77920258	+	RNU1-80P
LOC105371909	chr17	77926272	77935366	+	LOC105371909
TNRC6C	chr17	77957557	78108835	+	TNRC6C
UBE2V2P2	chr17	78066265	78066647	-	UBE2V2P2
RNU6-625P	chr17	78066947	78067053	+	RNU6-625P
TMC6	chr17	78107397	78132427	-	TMC6
TMC8	chr17	78130771	78142968	+	TMC8
C17orf99	chr17	78145571	78166297	+	C17orf99
EIF5AP2	chr17	78157359	78159135	+	EIF5AP2
SYNGR2	chr17	78168545	78172964	+	SYNGR2
TK1	chr17	78174079	78187204	-	TK1
AFMID	chr17	78187362	78207702	+	AFMID
BIRC5	chr17	78214253	78225635	+	BIRC5
TMEM235	chr17	78231293	78240987	+	TMEM235
LOC105371910	chr17	78248316	78252491	+	LOC105371910
THA1P	chr17	78248590	78256185	-	THA1P
LINC01993	chr17	78261349	78278492	-	LINC01993
LOC105371912	chr17	78315716	78346377	+	LOC105371912
LOC124904064	chr17	78351268	78352782	-	LOC124904064
SOCS3	chr17	78356778	78360925	-	SOCS3
SOCS3-DT	chr17	78360448	78373909	+	SOCS3-DT
RN7SL236P	chr17	78370852	78371135	-	RN7SL236P
PGS1	chr17	78378649	78424659	+	PGS1
LOC124900399	chr17	78399935	78400063	+	LOC124900399
DNAH17	chr17	78423697	78577396	-	DNAH17
DNAH17-AS1	chr17	78484910	78503056	+	DNAH17-AS1
LOC100419624	chr17	78522159	78522870	+	LOC100419624
RN7SL454P	chr17	78532813	78533055	-	RN7SL454P
LOC124904065	chr17	78542458	78545174	+	LOC124904065
SCAT1	chr17	78617384	78632057	-	SCAT1
LOC124904066	chr17	78647440	78648875	-	LOC124904066
CYTH1	chr17	78674048	78782273	-	CYTH1
RNU6-638P	chr17	78696694	78696797	-	RNU6-638P
USP36	chr17	78787381	78841439	-	USP36
LOC124904067	chr17	78841114	78846792	+	LOC124904067
RPL9P29	chr17	78845847	78846437	-	RPL9P29
TIMP2	chr17	78852977	78925387	-	TIMP2
LOC124904068	chr17	78862225	78868230	+	LOC124904068
CEP295NL	chr17	78890579	78903201	-	CEP295NL
LGALS3BP	chr17	78971255	78979923	-	LGALS3BP
CANT1	chr17	78991716	79009764	-	CANT1
C1QTNF1-AS1	chr17	79019209	79027655	-	C1QTNF1-AS1
C1QTNF1	chr17	79022934	79049788	+	C1QTNF1
ENGASE	chr17	79074824	79088599	+	ENGASE
RBFOX3	chr17	79089345	79665571	-	RBFOX3
LOC124904069	chr17	79183269	79186282	+	LOC124904069
LINC02078	chr17	79707266	79712317	+	LINC02078
LOC124904133	chr17	79713731	79713826	+	LOC124904133
ENPP7	chr17	79730943	79742219	+	ENPP7
LOC124904070	chr17	79757344	79759027	-	LOC124904070
CBX2	chr17	79777311	79787983	+	CBX2
CBX8	chr17	79792132	79797077	-	CBX8
LOC124904071	chr17	79808597	79812479	+	LOC124904071
LINC01977	chr17	79823452	79827704	+	LINC01977
CBX4	chr17	79833156	79839440	-	CBX4
LINC01979	chr17	79915252	79926725	-	LINC01979
LINC01978	chr17	79919357	79924010	+	LINC01978
TBC1D16	chr17	79932343	80035872	-	TBC1D16
LOC124904073	chr17	79979002	79982167	-	LOC124904073
LOC124904072	chr17	80023900	80026104	+	LOC124904072
CCDC40	chr17	80036642	80100613	+	CCDC40
LOC124904074	chr17	80058266	80071536	-	LOC124904074
GAA	chr17	80101581	80119881	+	GAA
EIF4A3	chr17	80134369	80147128	-	EIF4A3
CARD14	chr17	80170030	80209331	+	CARD14
SGSH	chr17	80200673	80220333	-	SGSH
SLC26A11	chr17	80220427	80253500	+	SLC26A11
RNF213	chr17	80260852	80398794	+	RNF213
RNF213-AS1	chr17	80351830	80415168	-	RNF213-AS1
ENDOV	chr17	80415167	80438086	+	ENDOV
NPTX1	chr17	80466834	80476607	-	NPTX1
RPL32P31	chr17	80542150	80542655	+	RPL32P31
RPTOR	chr17	80544838	80966368	+	RPTOR
LOC105371922	chr17	80560471	80586961	-	LOC105371922
RPL31P7	chr17	80602507	80602955	-	RPL31P7
LOC101928855	chr17	80801640	80805632	-	LOC101928855
LOC124904076	chr17	80824334	80826900	-	LOC124904076
LOC124904075	chr17	80888109	80892171	-	LOC124904075
LOC400627	chr17	80966239	80971213	-	LOC400627
RPL12P37	chr17	80976399	80976990	+	RPL12P37
CHMP6	chr17	80991841	81000133	+	CHMP6
LOC124904077	chr17	81002116	81014017	+	LOC124904077
LOC124904078	chr17	81017969	81020918	-	LOC124904078
BAIAP2-DT	chr17	81029133	81034719	-	BAIAP2-DT
BAIAP2	chr17	81035151	81117434	+	BAIAP2
AATK	chr17	81117295	81166221	-	AATK
LOC124904079	chr17	81129158	81137117	+	LOC124904079
LOC124904080	chr17	81146930	81150292	+	LOC124904080
PVALEF	chr17	81165507	81183166	+	PVALEF
CEP131	chr17	81189596	81222965	-	CEP131
TEPSIN	chr17	81228277	81239055	-	TEPSIN
LOC105371925	chr17	81228707	81232209	+	LOC105371925
LOC124904081	chr17	81233458	81235283	+	LOC124904081
NDUFAF8	chr17	81239311	81241310	+	NDUFAF8
SLC38A10	chr17	81244811	81295307	-	SLC38A10
LOC124904082	chr17	81297906	81299462	+	LOC124904082
LINC00482	chr17	81302824	81309248	-	LINC00482
TMEM105	chr17	81311265	81330674	-	TMEM105
RENO1	chr17	81339183	81345995	-	RENO1
LOC124904083	chr17	81371517	81374487	+	LOC124904083
LINC03048	chr17	81375438	81385382	-	LINC03048
BAHCC1	chr17	81395457	81466331	+	BAHCC1
LOC124904084	chr17	81453894	81454875	-	LOC124904084
LINC01971	chr17	81480525	81481466	-	LINC01971
ACTG1	chr17	81509971	81512799	-	ACTG1
FSCN2	chr17	81515062	81537130	+	FSCN2
FAAP100	chr17	81539891	81553133	-	FAAP100
LOC124904085	chr17	81552359	81557319	+	LOC124904085
NPLOC4	chr17	81556885	81637112	-	NPLOC4
TSPAN10	chr17	81637196	81648755	+	TSPAN10
PDE6G	chr17	81650459	81663127	-	PDE6G
OXLD1	chr17	81665036	81666605	-	OXLD1
CCDC137	chr17	81666737	81673899	+	CCDC137
ARL16	chr17	81681165	81683797	-	ARL16
HGS	chr17	81684011	81702121	+	HGS
MRPL12	chr17	81703367	81707517	+	MRPL12
SLC25A10	chr17	81712284	81721012	+	SLC25A10
LOC105371929	chr17	81731315	81738346	+	LOC105371929
LOC105376789	chr17	81800453	81804745	-	LOC105376789
GCGR	chr17	81804150	81814008	+	GCGR
MCRIP1	chr17	81822361	81833291	-	MCRIP1
PPP1R27	chr17	81833492	81835050	-	PPP1R27
P4HB	chr17	81843166	81860535	-	P4HB
LOC124904086	chr17	81861110	81867756	+	LOC124904086
ARHGDIA	chr17	81867721	81871337	-	ARHGDIA
ALYREF	chr17	81887835	81891587	-	ALYREF
ANAPC11	chr17	81890790	81900533	+	ANAPC11
PCYT2	chr17	81900958	81911399	-	PCYT2
NPB	chr17	81902238	81902905	+	NPB
SIRT7	chr17	81911939	81918176	-	SIRT7
MAFG	chr17	81918270	81931244	-	MAFG
MAFG-AS1	chr17	81922899	81924511	+	MAFG-AS1
MILIP	chr17	81927829	81930753	+	MILIP
PYCR1	chr17	81932391	81937300	-	PYCR1
MYADML2	chr17	81939645	81947233	-	MYADML2
NOTUM	chr17	81952507	81961187	-	NOTUM
LOC124904087	chr17	81967433	81976335	+	LOC124904087
LOC105371939	chr17	81975968	81977485	-	LOC105371939
ASPSCR1	chr17	81977629	82017406	+	ASPSCR1
CENPX	chr17	82018703	82022878	-	CENPX
LRRC45	chr17	82023305	82031151	+	LRRC45
RAC3	chr17	82031678	82034204	+	RAC3
DCXR	chr17	82035858	82037697	-	DCXR
DCXR-DT	chr17	82037918	82039380	+	DCXR-DT
RFNG	chr17	82047902	82051811	-	RFNG
GPS1	chr17	82050932	82057470	+	GPS1
DUS1L	chr17	82057506	82065804	-	DUS1L
FASN	chr17	82078338	82098236	-	FASN
SNORD134	chr17	82089960	82090140	-	SNORD134
CCDC57	chr17	82101470	82212842	-	CCDC57
LOC124904119	chr17	82141663	82141773	+	LOC124904119
SLC16A3	chr17	82217934	82240086	+	SLC16A3
CSNK1D	chr17	82239019	82273750	-	CSNK1D
LOC124904089	chr17	82273778	82278443	+	LOC124904089
LINC01970	chr17	82290046	82292814	-	LINC01970
CD7	chr17	82314873	82317608	-	CD7
SECTM1	chr17	82321024	82333959	-	SECTM1
TEX19	chr17	82359247	82363775	+	TEX19
UTS2R	chr17	82371765	82377458	+	UTS2R
LOC124904092	chr17	82384824	82387679	+	LOC124904092
OGFOD3	chr17	82389210	82418586	-	OGFOD3
LOC124904090	chr17	82396881	82399473	+	LOC124904090
HEXD	chr17	82418347	82442645	+	HEXD
HEXD-IT1	chr17	82425325	82426604	+	HEXD-IT1
LOC124904091	chr17	82425912	82430412	-	LOC124904091
CYBC1	chr17	82442586	82450752	-	CYBC1
NARF-AS2	chr17	82453186	82458519	-	NARF-AS2
NARF	chr17	82458198	82490537	+	NARF
TRX-CAT1-8	chr17	82494721	82494792	-	TRX-CAT1-8
FOXK2	chr17	82519732	82604602	+	FOXK2
ARL2BPP9	chr17	82576314	82577500	-	ARL2BPP9
LOC105371942	chr17	82579230	82588422	-	LOC105371942
LOC124904132	chr17	82582505	82582600	+	LOC124904132
WDR45B	chr17	82614562	82648444	-	WDR45B
RAB40B	chr17	82654973	82698698	-	RAB40B
LOC124904093	chr17	82702824	82704134	+	LOC124904093
LOC101929552	chr17	82713908	82716253	-	LOC101929552
FN3KRP	chr17	82716706	82728013	+	FN3KRP
FN3K	chr17	82735615	82751196	+	FN3K
TBCD	chr17	82752065	82945914	+	TBCD
ZNF750	chr17	82829434	82840022	-	ZNF750
LOC124904096	chr17	82868602	82872626	-	LOC124904096
LOC124904095	chr17	82941490	82942077	+	LOC124904095
B3GNTL1	chr17	82942149	83051770	-	B3GNTL1
LOC124904094	chr17	83051187	83061165	+	LOC124904094
METRNL	chr17	83079609	83095122	+	METRNL
LOC101930496	chr17	83111814	83120500	+	LOC101930496
LOC101929650	chr17	83143438	83215414	+	LOC101929650
LOC124904105	chr17	83169529	83177607	+	LOC124904105
LOC105371948	chr17	83193563	83199986	+	LOC105371948
LOC100505909	chr17	83218400	83227851	-	LOC100505909
RPL23AP87	chr17	83226897	83240804	+	RPL23AP87
LOC100287188	chr17_GL000205v2_random	51138	51684	-	LOC100287188
MGC70870	chr17_GL000205v2_random	54857	57966	-	MGC70870
LOC101929749	chr17_GL000205v2_random	135029	136568	+	LOC101929749
LOC105379281	chr17_GL000205v2_random	146850	147890	+	LOC105379281
VN1R72P	chr17_GL000205v2_random	163315	163944	+	VN1R72P
LINC02564	chr18	11560	15930	+	LINC02564
LOC124904234	chr18	14238	15593	-	LOC124904234
LOC105371950	chr18	42857	47016	+	LOC105371950
TUBB8B	chr18	47212	73539	-	TUBB8B
IL9RP4	chr18	79721	88561	-	IL9RP4
ROCK1P1	chr18	109065	122340	+	ROCK1P1
LOC105371951	chr18	151412	158169	+	LOC105371951
USP14	chr18	158557	214629	+	USP14
THOC1	chr18	214520	268047	-	THOC1
COLEC12	chr18	316737	500701	-	COLEC12
LOC107985155	chr18	369391	400465	+	LOC107985155
LINC01925	chr18	508568	515294	-	LINC01925
CETN1	chr18	580380	582114	+	CETN1
RN7SKP146	chr18	586607	586850	-	RN7SKP146
CLUL1	chr18	596988	650182	+	CLUL1
LOC105371952	chr18	620652	644914	-	LOC105371952
TYMSOS	chr18	649620	658291	-	TYMSOS
TYMS	chr18	657653	673578	+	TYMS
ENOSF1	chr18	662986	712630	-	ENOSF1
YES1	chr18	721588	812753	-	YES1
RNU1-109P	chr18	797989	798135	-	RNU1-109P
BOLA2P1	chr18	832143	832514	+	BOLA2P1
LOC441806	chr18	856527	857421	+	LOC441806
LOC124904340	chr18	902764	906652	-	LOC124904340
ADCYAP1	chr18	904411	912172	+	ADCYAP1
LINC01904	chr18	926083	927993	-	LINC01904
LOC107985165	chr18	951129	1061536	+	LOC107985165
LOC105371953	chr18	1099005	1254417	+	LOC105371953
SLC25A3P3	chr18	1159189	1159772	-	SLC25A3P3
COX6CP3	chr18	1176650	1177072	-	COX6CP3
LINC00470	chr18	1268311	1359629	-	LINC00470
RN7SKP72	chr18	1323846	1324085	-	RN7SKP72
LOC100129774	chr18	1362243	1363943	-	LOC100129774
LOC105371954	chr18	1363630	1392709	-	LOC105371954
LOC105371960	chr18	1513898	1522250	-	LOC105371960
LOC105371959	chr18	1779522	1783279	+	LOC105371959
LOC105371958	chr18	1905668	1923073	-	LOC105371958
AIDAP3	chr18	1927599	1929249	-	AIDAP3
LOC105371957	chr18	2019767	2049506	+	LOC105371957
LOC105371956	chr18	2034200	2126377	-	LOC105371956
LOC105371961	chr18	2350580	2371126	+	LOC105371961
LOC124904235	chr18	2506628	2517265	-	LOC124904235
METTL4	chr18	2537530	2571505	-	METTL4
LOC124904380	chr18	2555358	2555492	+	LOC124904380
LOC100128926	chr18	2568775	2569122	+	LOC100128926
NDC80	chr18	2571557	2616635	+	NDC80
KATNBL1P3	chr18	2593480	2594953	-	KATNBL1P3
RNU6-340P	chr18	2649764	2649867	-	RNU6-340P
CBX3P2	chr18	2652170	2655395	-	CBX3P2
SMCHD1	chr18	2655726	2805017	+	SMCHD1
LOC124904372	chr18	2774846	2774963	+	LOC124904372
EMILIN2	chr18	2846232	2916003	+	EMILIN2
LPIN2	chr18	2916994	3013144	-	LPIN2
CHORDC1P4	chr18	2943212	2946623	-	CHORDC1P4
LOC105371963	chr18	2967000	2970109	+	LOC105371963
LOC124904236	chr18	2978355	2985410	+	LOC124904236
SNRPCP4	chr18	2990650	2991310	+	SNRPCP4
LOC124900407	chr18	3025434	3025567	-	LOC124900407
MYOM1	chr18	3066807	3247376	-	MYOM1
RNU7-25P	chr18	3093569	3093631	+	RNU7-25P
MYL12A	chr18	3247482	3256237	+	MYL12A
MYL12-AS1	chr18	3255436	3262359	-	MYL12-AS1
MYL12B	chr18	3262133	3278461	+	MYL12B
LINC01895	chr18	3347703	3350559	-	LINC01895
RPL31P59	chr18	3377935	3378270	-	RPL31P59
IGLJCOR18	chr18	3394886	3395317	+	IGLJCOR18
RPL21P127	chr18	3406310	3406858	-	RPL21P127
TGIF1	chr18	3412009	3459978	+	TGIF1
BOD1P1	chr18	3415124	3416263	+	BOD1P1
LOC124904374	chr18	3424259	3424349	-	LOC124904374
LOC124904237	chr18	3447006	3450656	-	LOC124904237
LOC105371965	chr18	3461844	3481724	-	LOC105371965
GAPLINC	chr18	3466250	3478978	+	GAPLINC
DLGAP1	chr18	3496032	4455307	-	DLGAP1
RN7SL39P	chr18	3571215	3571511	-	RN7SL39P
LOC124904373	chr18	3572940	3573043	-	LOC124904373
LOC100419892	chr18	3580167	3580956	+	LOC100419892
DLGAP1-AS1	chr18	3594114	3597379	+	DLGAP1-AS1
DLGAP1-AS2	chr18	3603737	3610089	+	DLGAP1-AS2
LOC105371967	chr18	3653030	3656282	+	LOC105371967
LOC124904368	chr18	3811317	3811420	+	LOC124904368
LOC124904238	chr18	3877825	3887297	+	LOC124904238
DLGAP1-AS3	chr18	3878180	3897069	+	DLGAP1-AS3
RNU6-831P	chr18	3894699	3894805	-	RNU6-831P
DLGAP1-AS4	chr18	3962353	4013943	+	DLGAP1-AS4
GAPDHP66	chr18	3977457	3978686	-	GAPDHP66
LOC124904239	chr18	4181160	4193969	+	LOC124904239
DLGAP1-AS5	chr18	4264602	4296000	+	DLGAP1-AS5
ELOCP27	chr18	4459101	4471452	+	ELOCP27
LOC105371968	chr18	4493251	4496393	-	LOC105371968
PPIAP14	chr18	5002552	5003296	-	PPIAP14
LINC01892	chr18	5081182	5098780	+	LINC01892
BOD1P2	chr18	5131200	5133351	-	BOD1P2
AKAIN1	chr18	5142911	5197691	-	AKAIN1
LOC124904341	chr18	5209789	5214316	+	LOC124904341
LINC00526	chr18	5236724	5238029	-	LINC00526
LINC00667	chr18	5238100	5246508	+	LINC00667
LOC100422274	chr18	5240263	5241146	-	LOC100422274
ZBTB14	chr18	5289022	5297053	-	ZBTB14
LOC107985144	chr18	5310357	5318816	+	LOC107985144
LOC105371970	chr18	5353805	5374751	-	LOC105371970
EPB41L3	chr18	5392386	5630663	-	EPB41L3
LOC107985145	chr18	5542829	5563158	+	LOC107985145
MIR3976HG	chr18	5748799	5914407	+	MIR3976HG
TMEM200C	chr18	5882072	5896174	-	TMEM200C
LOC121725015	chr18	5895727	5989374	+	LOC121725015
L3MBTL4	chr18	5954717	6415259	-	L3MBTL4
RNU5F-3P	chr18	6017723	6017839	-	RNU5F-3P
L3MBTL4-AS1	chr18	6256744	6260934	+	L3MBTL4-AS1
LOC124904240	chr18	6356520	6358256	+	LOC124904240
RNU6-349P	chr18	6454962	6455068	+	RNU6-349P
RPL6P27	chr18	6462110	6463029	-	RPL6P27
LINC01387	chr18	6511416	6590653	+	LINC01387
LOC105371972	chr18	6557474	6571194	+	LOC105371972
LOC107985176	chr18	6568979	6647163	-	LOC107985176
RN7SL282P	chr18	6601540	6601836	+	RN7SL282P
ARHGAP28-AS1	chr18	6728927	6729862	-	ARHGAP28-AS1
ARHGAP28	chr18	6729716	6915716	+	ARHGAP28
LINC00668	chr18	6925474	6929869	-	LINC00668
SCML2P1	chr18	6926974	6928215	+	SCML2P1
RNU6-916P	chr18	6936912	6937020	-	RNU6-916P
LAMA1	chr18	6941742	7117797	-	LAMA1
LOC101927188	chr18	6954677	6957419	+	LOC101927188
SLC25A51P2	chr18	7134120	7135875	+	SLC25A51P2
LRRC30	chr18	7231089	7232044	+	LRRC30
LOC105371973	chr18	7249084	7268603	-	LOC105371973
LOC105371974	chr18	7272399	7279045	+	LOC105371974
LOC124900409	chr18	7301020	7301153	-	LOC124900409
LOC105371975	chr18	7327449	7359778	-	LOC105371975
LOC112577592	chr18	7455842	7461135	-	LOC112577592
LOC105371976	chr18	7502052	7509465	-	LOC105371976
PTPRM	chr18	7567316	8406856	+	PTPRM
LOC124904242	chr18	7740305	7749316	-	LOC124904242
LOC124904381	chr18	7995570	7995785	+	LOC124904381
LOC107985119	chr18	8132951	8140102	-	LOC107985119
LOC100192426	chr18	8360820	8367034	-	LOC100192426
LOC124904241	chr18	8394624	8403597	+	LOC124904241
COP1P1	chr18	8411985	8414631	+	COP1P1
RN7SL50P	chr18	8471831	8472128	+	RN7SL50P
THEMIS3P	chr18	8512827	8513841	+	THEMIS3P
AKR1B1P6	chr18	8545608	8546957	+	AKR1B1P6
RAB12	chr18	8609437	8639383	+	RAB12
TOMM20P3	chr18	8688022	8688410	-	TOMM20P3
GACAT2	chr18	8695856	8707621	-	GACAT2
MTCL1	chr18	8705556	8832778	+	MTCL1
RPS4XP19	chr18	9019998	9020826	+	RPS4XP19
LOC124904243	chr18	9061431	9065791	-	LOC124904243
NDUFV2	chr18	9102699	9134341	+	NDUFV2
NDUFV2-AS1	chr18	9121265	9136720	-	NDUFV2-AS1
ANKRD12	chr18	9136781	9285985	+	ANKRD12
LOC124904369	chr18	9277979	9278079	+	LOC124904369
TWSG1-DT	chr18	9313053	9334469	-	TWSG1-DT
TWSG1	chr18	9334773	9402420	+	TWSG1
LOC105371980	chr18	9404393	9421117	+	LOC105371980
RALBP1	chr18	9475009	9538114	+	RALBP1
IRX4P1	chr18	9478274	9478943	-	IRX4P1
RNU2-27P	chr18	9518119	9518260	-	RNU2-27P
PPP4R1	chr18	9546794	9617199	-	PPP4R1
PPP4R1-AS1	chr18	9614807	9619363	+	PPP4R1-AS1
RNU6-903P	chr18	9617987	9618072	-	RNU6-903P
LINC02856	chr18	9646110	9648590	+	LINC02856
KRT18P8	chr18	9678186	9678798	-	KRT18P8
LOC124904244	chr18	9683463	9707972	-	LOC124904244
RAB31	chr18	9708301	9862551	+	RAB31
LOC105371981	chr18	9708672	9716356	+	LOC105371981
ZNF415P1	chr18	9785127	9787866	+	ZNF415P1
RN7SL862P	chr18	9830330	9830627	-	RN7SL862P
RNA5SP449	chr18	9844717	9844846	-	RNA5SP449
PIGPP4	chr18	9880578	9880869	-	PIGPP4
TXNDC2	chr18	9885973	9889275	+	TXNDC2
LOC105371982	chr18	9895234	9896733	-	LOC105371982
LOC124904245	chr18	9912933	9913948	-	LOC124904245
VAPA	chr18	9914016	9960021	+	VAPA
RNA5SP450	chr18	9923920	9924021	+	RNA5SP450
LOC124904246	chr18	10017292	10020871	+	LOC124904246
LOC105371983	chr18	10027240	10028945	-	LOC105371983
LOC105371984	chr18	10085561	10093894	+	LOC105371984
LOC124904247	chr18	10159171	10163067	+	LOC124904247
LOC105371985	chr18	10308367	10323330	-	LOC105371985
LOC105371986	chr18	10338826	10373394	-	LOC105371986
LOC105371989	chr18	10384077	10401145	+	LOC105371989
LOC124904370	chr18	10389898	10390000	-	LOC124904370
LINC01254	chr18	10405133	10414370	-	LINC01254
LOC105371988	chr18	10406208	10425255	+	LOC105371988
APCDD1	chr18	10454635	10489949	+	APCDD1
NAPG	chr18	10526027	10552764	+	NAPG
LOC124904248	chr18	10604748	10606736	+	LOC124904248
LINC01887	chr18	10610998	10626420	-	LINC01887
MIX23P1	chr18	10623616	10624313	-	MIX23P1
PMM2P1	chr18	10636626	10637557	+	PMM2P1
LOC107987262	chr18	10638321	10639375	-	LOC107987262
LOC101927410	chr18	10661933	10666887	+	LOC101927410
